Network,score,WCut,nWCut,graph ratio,nGraph,leak + skip,nls,Baseline,RE,PFL,NFL,ACDC1,ACDC2,ACDC3,Strict Verd,Reinitz,Ultra Strong
27785,0.19813771116445852,0.05028062938841774,0.07790145432429764,0.07230456831176987,0.2753799781985826,0.9223660078443853,0.2411317009704953,True,5,3,4,False,False,False,False,False,False
27797,0.2657431545009317,0.07010106696944844,0.11386429200849597,0.12105992950568208,0.4825411914333884,0.9353433393944195,0.20082398006091073,True,4,5,2,False,False,False,False,False,False
27822,0.09498545843026134,0.06926092494946393,0.11233991138002318,0.03820733890110399,0.1305010717627292,0.9864405961657254,0.042115392148031616,True,3,4,3,False,False,False,False,False,False
27837,0.18719067389170463,0.049171755368586464,0.07588947773576951,0.08782742740265236,0.34133650571461055,0.9535267781980095,0.1443460382247338,True,2,4,3,False,False,False,False,False,False
28082,0.24692462360680537,0.026908431647321016,0.035494189083570306,0.10629391561267623,0.4198004942503463,0.9080880476188542,0.2854791874864995,True,4,3,3,False,False,False,False,False,False
28150,0.28742325561397847,0.045870315637511344,0.06989923959458698,0.11538694064265875,0.45843669857859654,0.8924877623739866,0.333933828668752,True,2,3,3,False,False,False,False,False,False
28164,0.17797702958249473,0.05304905160213842,0.08292456838554575,0.1027402009385304,0.4047007836675785,0.9850914876262334,0.04630573669436,False,7,4,2,True,False,False,False,False,False
28165,0.16498316287973722,0.05565363255493606,0.08765040360779443,0.0988907453236687,0.3883444717474064,0.9938973587782688,0.018954613284010824,False,6,3,3,True,False,False,False,False,False
28176,0.14234083168084385,0.029090128438661766,0.0394527297193338,0.083903383285551,0.32466326773258686,0.9797467652437217,0.06290649759061095,True,7,3,3,False,False,False,False,False,False
28225,0.2231160019069488,0.06594059450666251,0.10631539732556806,0.10422023681295099,0.4109894464908639,0.9510486394266089,0.15204316190441447,False,6,4,2,True,False,False,False,False,False
28296,0.28005305545845344,0.20794163322545206,0.3639666366361904,0.1118108140501937,0.4432417599003694,0.9893912056160715,0.03295076983880052,True,6,2,4,False,False,False,False,False,False
28324,0.14496536465156193,0.04969078872116259,0.07683122849859045,0.08157224717162795,0.3147582855162708,0.986057085548811,0.04330657993982456,True,5,2,4,False,False,False,False,False,False
28480,0.3174243384049152,0.06620752521520651,0.10679972496490754,0.1180652039809015,0.4698166221177939,0.8790548242493396,0.3756566681320441,True,7,3,4,False,False,False,False,False,False
28523,0.2270997296288638,0.14258614955550936,0.2453835507993841,0.07201736774493152,0.27415966485434706,0.9479215369745773,0.16175597323286017,True,3,3,4,False,False,False,False,False,False
28554,0.3262126208327305,0.07306867120954813,0.1192488083271359,0.1368970868385477,0.5498331701394472,0.900336399382619,0.3095558840316084,True,5,5,2,False,False,False,False,False,False
28561,0.07104867901524085,0.01839711014583104,0.020050974352072235,0.0456914911706442,0.16230118617528672,0.9900856313763409,0.030793876518363628,True,5,3,4,False,False,False,False,False,False
28563,0.13730961372938202,0.023320028234846753,0.028983274834545717,0.06342971001454205,0.23767076290165515,0.9532277562237157,0.1452748034519452,True,4,2,5,False,False,False,False,False,False
28627,0.17530421027841536,0.031174915921988088,0.043235434998286276,0.06622660473625572,0.2495547504191669,0.9249446394918932,0.23312244541779292,True,3,3,4,False,False,False,False,False,False
28692,0.12430405122148575,0.07520278882994877,0.12312101978905181,0.03792588695017714,0.12930518425018647,0.9612086881046414,0.12048594962521897,True,6,1,4,False,False,False,False,False,False
28713,0.1497698080418613,0.04644304757252478,0.0709384227877551,0.08190467717445865,0.316170778440447,0.9799741549510186,0.06220022289738181,True,5,3,2,False,False,False,False,False,False
28868,0.2591957968114575,0.08060551907865546,0.1329239068439623,0.0857744308493833,0.33261333668606896,0.8995333553121045,0.3120501469043412,True,5,1,4,False,False,False,False,False,False
28956,0.1521119184774861,0.16628482117038218,0.28838318070828495,0.04000247089463653,0.1381285759507866,0.9903978897917397,0.029823998773386706,True,5,2,4,False,False,False,False,False,False
28997,0.21092805212539897,0.10394531460128661,0.17527238046021004,0.11168098059427996,0.44269009838895973,0.995227984186579,0.014821677527027122,True,5,2,4,False,False,False,False,False,False
29120,0.23836166330006603,0.02975215619333079,0.04065393411183331,0.1527103580261533,0.6170236567693445,0.9815172356096828,0.057407399019020366,True,6,4,2,False,False,False,False,False,False
29187,0.11370382213466668,0.06672547846035722,0.10773951594617154,0.058460533226362736,0.21655676298432916,0.9945861607606976,0.016815187473499305,True,6,2,4,False,False,False,False,False,False
29238,0.30428174537986225,0.05591139203235276,0.08811809067121083,0.15278746094456064,0.617351266569171,0.9332339131706557,0.20737587889920495,True,4,3,3,False,False,False,False,False,False
29295,0.2107140326635951,0.10632173025203157,0.1795842252400509,0.08214447195190787,0.31718966489328604,0.9564172487740455,0.1353682078574483,True,2,3,3,False,False,False,False,False,False
29385,0.1499459757552367,0.06306756982718927,0.10110248919535214,0.05671921329572704,0.20915790590221853,0.9550620295766121,0.1395775321681394,True,4,4,2,False,False,False,False,False,False
29440,0.26928044929310907,0.03626503956671254,0.052471118604127544,0.1153643201919979,0.4583405844305712,0.9043693031374382,0.29702964484462846,False,8,4,3,True,False,True,False,False,False
29460,0.18262364695901545,0.14299751799477828,0.2461299508901666,0.059907842169593606,0.22270636928942467,0.9745542116556196,0.07903462069745504,True,6,3,4,False,False,False,False,False,False
29472,0.2566999367623199,0.08695183696723356,0.14443886957806912,0.09651398572613687,0.37824563564538516,0.9203429608498143,0.2474153050635053,False,7,2,5,True,False,True,False,True,False
29481,0.1647638443451593,0.06417488014297554,0.10311162854910547,0.0725226065817261,0.2763064213923086,0.9630156580187095,0.11487348309406387,False,5,4,3,True,False,False,False,False,False
29483,0.18892487882327955,0.16291292104640845,0.282265096970222,0.06384974783809483,0.23945550088740442,0.9854944799226476,0.04505403861221213,True,4,3,4,False,False,False,False,False,False
29487,0.14076445296064646,0.11399258450178147,0.19350246923214715,0.057715107503147116,0.21338945392505257,0.9950413272836138,0.015401435724739732,True,3,2,5,False,False,False,False,False,False
29537,0.15869311141549888,0.061533928368235506,0.09831980094093656,0.06491481297294809,0.2439809557319035,0.9569290405293029,0.13377857757365652,False,5,2,5,True,False,False,False,False,False
29576,0.23667365980426647,0.03762447615903626,0.05493772396093801,0.1063644874664273,0.4201003535988424,0.9243456535048541,0.23498290185301907,True,6,5,2,False,False,False,False,False,False
29708,0.14345365576793992,0.05341037097131219,0.08358015783823217,0.06782948674948755,0.2563653856888491,0.9708900884669927,0.0904154237767385,True,6,2,4,False,False,False,False,False,False
29729,0.24701211748387705,0.18363038918831934,0.3198555356761846,0.07506261817285939,0.28709891415544997,0.9568313830680286,0.13408190261999653,False,6,1,5,False,False,False,True,False,False
29879,0.10990180781472969,0.057160267771242904,0.09038409086933079,0.05571894217334014,0.20490776039610165,0.9889202469379473,0.034413572178756624,True,2,3,3,False,False,False,False,False,False
29901,0.14565942791744324,0.036370077934449255,0.05266170358763689,0.06468334862892067,0.24299746523659968,0.9545013157384757,0.14131911492809313,True,3,2,4,False,False,False,False,False,False
29916,0.06912746174082386,0.04721751539687391,0.07234364204917837,0.03682365861895657,0.12462182322555437,0.9966461243893499,0.010416919947738856,True,3,3,3,False,False,False,False,False,False
29923,0.1585185822847773,0.05957196526205176,0.09475995215144266,0.06897058748791246,0.261213915319366,0.9614997593685644,0.11958187938352327,True,3,4,2,False,False,False,False,False,False
30002,0.24699818417134237,0.17918236558724915,0.31178489898479966,0.07378211709303141,0.2816580733791793,0.9524947332343249,0.1475515801500482,True,5,3,4,False,False,False,False,False,False
30010,0.2775740955144375,0.19214540554914072,0.33530545447896554,0.08788336967549827,0.34157420406880346,0.9498253767348706,0.1558426279955436,True,4,3,4,False,False,False,False,False,False
30055,0.10755015987029154,0.05812555172475398,0.09213553303590048,0.05593501837750003,0.205825866784995,0.9920511101829328,0.02468907978997914,True,3,4,3,False,False,False,False,False,False
30124,0.16241031172568832,0.03466933727670446,0.04957582518725638,0.08145527638889036,0.31426127741969306,0.9602724763756464,0.12339383257011549,True,4,3,4,False,False,False,False,False,False
30146,0.1044822721362156,0.07857865188805464,0.12924629400191456,0.04349925181533976,0.15298637538474202,0.9899503225684205,0.031214147021990213,True,5,3,4,False,False,False,False,False,False
30153,0.16150122006115392,0.09432280231479667,0.15781298552715192,0.06617400594113855,0.24933125848014046,0.9750935545903294,0.07735941617616937,True,4,2,5,False,False,False,False,False,False
30159,0.11301832878425407,0.0379610058068758,0.055548334148109495,0.05888810707293757,0.2183735214829817,0.9790298863001845,0.06513313072167104,True,2,3,4,False,False,False,False,False,False
30279,0.03330553318342664,0.03010917481691941,0.04130172015378434,0.02083331561738657,0.056678959607521145,0.9993766372651103,0.0019359197889744495,True,4,4,1,False,False,False,False,False,False
30345,0.22512827471228083,0.11416583233130591,0.19381681565093106,0.06405182748291477,0.24031413598651605,0.922326673930169,0.24125387249939545,True,5,3,2,False,False,False,False,False,False
30376,0.3259236807512509,0.04460508311177194,0.06760356111776657,0.1523879781023531,0.6156538665657324,0.905179355363753,0.2945136145702537,False,5,3,2,False,False,False,False,False,True
30497,0.18456654536018738,0.10703779398185936,0.18088347423907325,0.0700766531409099,0.2659135810993194,0.9655819416050604,0.10690258074216952,True,6,3,2,False,False,False,False,False,False
30527,0.2229243381264542,0.16475675500113132,0.2856106084383328,0.09559438911446966,0.3743382756116463,0.9971589333128118,0.008824130329383562,True,2,3,2,False,False,False,False,False,False
30530,0.0863473093183555,0.05338892478429075,0.08354124518861765,0.038866594269785344,0.13330224354493397,0.9864138586230777,0.042198439221514894,False,6,2,3,False,False,True,False,False,False
30578,0.13197274277092907,0.07136389704100966,0.11615561139539718,0.05911984450892149,0.21935817234423607,0.9805523174017348,0.06040444457315397,True,4,1,4,False,False,False,False,False,False
30581,0.19526429369598855,0.16640242742668096,0.2885965692719142,0.07552084705672515,0.2890459257085654,0.9973758496243814,0.008150386107486085,True,3,2,3,False,False,False,False,False,False
30690,0.2365475857772831,0.09471825840825288,0.15853051374730603,0.08395474231351596,0.3248814919090311,0.9271634648835716,0.2262307516755122,False,4,3,2,False,False,True,False,False,False
30705,0.1391940930384873,0.050683370305256686,0.07863220036165687,0.06990078965451875,0.2651663382871988,0.9762447665207309,0.07378374046660618,True,3,2,3,False,False,False,False,False,False
30707,0.16052217724566462,0.08237412917818374,0.1361329297364156,0.0716306616795587,0.27251655329274316,0.976523803540226,0.07291704870783511,True,2,3,2,False,False,False,False,False,False
30768,0.14352135326538434,0.0714642354494797,0.11633766862206267,0.07461226698824996,0.28518537489533946,0.9906499760720222,0.029041016278750886,True,6,1,5,False,False,False,False,False,False
30791,0.10992304208042487,0.07579340434045927,0.12419265151521446,0.027541955900141753,0.08518392862218997,0.9612387599726888,0.12039254610387018,True,4,3,3,False,False,False,False,False,False
30856,0.2644181683197436,0.17601131462235126,0.30603124240316665,0.08043233383317912,0.30991480114054465,0.9429143127748492,0.17730846141551948,False,6,4,2,False,False,False,False,False,True
30869,0.025398759238994525,0.02349683076327729,0.02930407101304121,0.013048608425739159,0.023601789281875757,0.9925014185820524,0.02329041742206661,True,4,4,2,False,False,False,False,False,False
30946,0.2153852183040437,0.07337534106761814,0.11980523995400186,0.10343778266028175,0.40766480387519577,0.9617883187470673,0.11868561108293352,False,4,4,2,False,False,True,False,False,False
30989,0.45443205032945927,0.5584829250085679,1.0,0.07931822282941363,0.3051809507174013,0.9812893544169266,0.0581152002709765,True,5,3,3,False,False,False,False,False,False
31081,0.1812393186975109,0.05070655802969236,0.07867427291261529,0.07142844123465555,0.2716573199349919,0.9377379282519651,0.19338636324492542,True,4,3,3,False,False,False,False,False,False
31102,0.286936366923538,0.2421213643001482,0.4259834370072005,0.07514505920515975,0.2874492055665575,0.9525511148802474,0.14737645819685596,True,2,1,5,False,False,False,False,False,False
31241,0.14058114729838633,0.12029929117795184,0.20494556011193843,0.031030135718967847,0.10000518203010048,0.9623977537974118,0.11679269975312012,True,6,4,2,False,False,False,False,False,False
31285,0.1873526041237831,0.05389203157365914,0.08445409828431266,0.08574282150487911,0.3324790287864515,0.9532760877338561,0.1451246853005852,True,4,3,3,False,False,False,False,False,False
31350,0.43883503602750035,0.2091974467959138,0.3662452250584436,0.17600538086242024,0.7160040575892679,0.9245797404621083,0.2342558254347894,True,3,4,2,False,False,False,False,False,False
31356,0.3097906532278688,0.11822642151431004,0.2011844789072836,0.12379999235054885,0.49418370067508166,0.924660888088054,0.23400378010124112,True,3,1,5,False,False,False,False,False,False
31543,0.21779663368690458,0.1504665250127815,0.2596819567907659,0.09723013487417453,0.38128854872676915,0.9960014144147729,0.012419395543178724,True,3,0,5,False,False,False,False,False,False
31608,0.14324121237844764,0.1044163344250833,0.17612701393638774,0.06716362435244606,0.2535361406860293,0.9999804464307828,6.048251292589679e-05,True,4,0,5,False,False,False,False,False,False
31778,0.14529387920021744,0.0858941546696392,0.14251977689233347,0.0555326276632542,0.20411611125214105,0.9712666726826452,0.0892457494561778,True,6,2,4,False,False,False,False,False,False
31825,0.19733616901585024,0.03550535617329781,0.051092724688399774,0.09307984079898333,0.36365397614144307,0.9429293337176579,0.17726180621770793,False,5,2,4,True,False,False,False,False,False
31843,0.12274351338298391,0.051938753492275225,0.08091000788238627,0.06068023414077111,0.22598825776124948,0.9802535965517338,0.061332274505315976,True,4,3,3,False,False,False,False,False,False
31851,0.06940221026819102,0.042841865931655614,0.06440432331127129,0.03296820760785325,0.1082400369056686,0.988550416052782,0.03556227058763317,True,3,4,2,False,False,False,False,False,False
31880,0.30616312599097767,0.05163618180498587,0.08036101210803288,0.10293629718942562,0.40553399536474305,0.8607233625677025,0.43259437050015703,False,6,4,2,False,False,True,False,False,False
31928,0.21172189496088042,0.0401796799251627,0.059573967631925566,0.08011253965073628,0.3085559977351755,0.9140260414669426,0.26703571951554017,True,4,4,2,False,False,False,False,False,False
31940,0.30013280220674815,0.10327123289690353,0.17404930499472093,0.1253802212127102,0.5008980828529103,0.9274145049367686,0.2254510187726132,True,5,4,2,False,False,False,False,False,False
32132,0.26702355591623145,0.1710492307997446,0.2970278783574315,0.08975775945786632,0.3495384740871491,0.9502562551651659,0.1545043153041138,True,6,3,4,False,False,False,False,False,False
32296,0.3046223506961227,0.025065287052877604,0.0321499284128617,0.1709087711010784,0.6943485957961603,0.9396754092851355,0.1873685278793461,False,6,4,2,False,True,False,False,False,False
32302,0.2059639271782906,0.1399086363632702,0.24052538498260348,0.05109034554511423,0.18524088336766237,0.9381438670869677,0.1921255131846059,True,4,2,4,False,False,False,False,False,False
32321,0.1974198505338275,0.11120686979500359,0.18844797911684227,0.08949143549191149,0.34840686528455456,0.9821620151988131,0.05540470720008561,True,6,2,4,True,False,False,False,False,False
32404,0.08053362341675668,0.024303862905116443,0.030768376016613353,0.01227363718445752,0.020308941508120897,0.938659628621936,0.19052355272553578,False,5,4,2,False,False,False,False,False,True
32501,0.05235151122821415,0.05888756172320009,0.09351814841842267,0.01308302745695963,0.023748035522112614,0.9871898025243399,0.039788349744107165,True,2,3,3,False,False,False,False,False,False
32516,0.26756102493102074,0.14184486181651101,0.2440385345490669,0.083903383285551,0.32466326773258686,0.9246681345522316,0.23398127251140843,False,7,3,3,True,False,False,False,False,False
32518,0.20265686996170296,0.07843618145957501,0.12898779108676625,0.0804361112308463,0.3099308512787129,0.9455725444066534,0.1690519675196297,False,6,1,5,True,False,False,False,False,False
32602,0.30629750064752403,0.08427592441836998,0.13958360801996952,0.07914436711570146,0.304442238918361,0.8471135270570961,0.47486665500424163,True,4,3,3,False,False,False,False,False,False
32928,0.2976115871016387,0.02692205966008029,0.03551891618703693,0.19030623762189067,0.7767683051313204,0.9740671175014455,0.08054753998655872,False,6,4,3,False,True,False,False,False,False
33032,0.22647357323480274,0.19925677597856753,0.34820855308211884,0.03914777439284993,0.1344969760626544,0.9366661907594709,0.19671519055963493,True,7,3,2,False,False,False,False,False,True
33416,0.3879089672897596,0.22207007036480192,0.38960172614905353,0.1693883828952848,0.6878884761788038,0.9722354557721675,0.08623669954142177,True,6,4,2,False,True,False,False,False,False
33450,0.407896792577688,0.21089146728155966,0.36931891016301943,0.1834552612182926,0.7476585508631146,0.9656430051683896,0.10671291670693006,False,4,3,3,False,True,False,False,False,False
33461,0.2003041443443684,0.11287153863740014,0.19146840765845755,0.05819799386555473,0.21544123494443704,0.9375394655311915,0.19400279043021063,True,3,2,4,False,False,False,False,False,False
33506,0.42625401505928173,0.062224245556500045,0.09957233458913056,0.14307607577286752,0.5760876540126579,0.8058273097990643,0.6031020565760568,True,4,4,2,False,False,False,False,False,False
33539,0.16357361139746393,0.06361821985095661,0.1021016062604818,0.07766569739535431,0.29815938087486576,0.9708757861044661,0.09045984705704424,False,6,4,2,True,False,False,False,False,False
33719,0.16189071094706328,0.04254113953677483,0.06385867569465144,0.10016172412396859,0.3937448524197727,0.9909630502629818,0.028068604726765756,True,2,3,3,False,False,False,False,False,False
33730,0.2477866924549409,0.05023750295101522,0.07782320433300134,0.11836537572872363,0.4710920499258317,0.9373971502511388,0.19444482310598965,False,5,3,3,False,False,True,False,False,False
33736,0.24386024037174323,0.06337472963338217,0.10165980979980727,0.12439127546852782,0.49669605880526974,0.9571073158962673,0.1332248525101527,False,5,4,2,False,False,True,False,False,False
34089,0.0777015771991857,0.036209198874789954,0.052369799461622485,0.04747174327079663,0.16986546579295958,0.996500424149291,0.010869466342975032,True,5,4,2,False,False,False,False,False,False
34449,0.13906321462181834,0.03416155034482753,0.048654480290879105,0.06738366088412169,0.25447107448083,0.9632762476541368,0.11406408909374588,True,5,1,5,False,False,False,False,False,False
34560,0.27082844163468406,0.034398006697131445,0.04908351428079675,0.15382736824679907,0.6217698259461929,0.9544005852984327,0.14163198467706262,False,8,4,1,True,False,False,False,False,False
35051,0.2733174188850727,0.015874138861534683,0.015473214329968576,0.1816661226732662,0.7400565127988555,0.9792586689528094,0.06442252952639393,True,2,3,2,False,False,False,False,False,False
35075,0.2075239425583165,0.07184070746715383,0.11702075152620676,0.10326201537510432,0.4069179698214078,0.9682443523989268,0.09863310632733491,False,6,3,4,True,False,False,False,False,False
35105,0.19221015952950424,0.027545317004800153,0.03664977430417036,0.10783401360816479,0.42634436063617753,0.9634139630679845,0.11363634364816477,False,6,4,3,True,False,False,False,False,False
35108,0.1689660992876353,0.04046460328068095,0.06009094170704622,0.09574166399332537,0.3749640456159216,0.9768695004907925,0.0718433105399382,True,6,3,4,True,False,False,False,False,False
35276,0.2026103623639222,0.06915803834743231,0.11215323062922669,0.10524002260494358,0.4153225097014628,0.9741289953539378,0.08035534676107714,True,4,3,4,False,False,False,False,False,False
35293,0.18612758963738638,0.11584146718761776,0.19685714127992732,0.08616064926556696,0.33425437622943355,0.9912197633247513,0.02727125140279829,True,2,4,3,False,False,False,False,False,False
35297,0.14534497127274615,0.029283886596045416,0.039804290734850756,0.08774279879079155,0.3409769192921506,0.9822106317233298,0.05525370379123706,True,4,1,6,False,False,False,False,False,False
35298,0.2704245128011756,0.028087205490110668,0.03763299415289908,0.10378990107374375,0.4091609527283441,0.8826533563829314,0.3644795915222837,True,4,4,3,False,False,False,False,False,False
35353,0.1390878884226843,0.048896660499748425,0.07539033678212849,0.06939956404993713,0.2630366339468597,0.9746179352629557,0.07883669453906472,True,5,5,2,False,False,False,False,False,False
35384,0.11403587663352044,0.05592802846941677,0.08814827635623068,0.051844571106230426,0.1884455828810575,0.9789073368081297,0.06551377066327313,True,5,4,3,False,False,False,False,False,False
35452,0.0865055527244954,0.041142262222620456,0.06132050782709697,0.05282912648620674,0.19262895229968496,0.9982075237345612,0.005567198046704247,True,3,1,6,False,False,False,False,False,False
35508,0.3509422832491837,0.26936781825450834,0.4754202769873844,0.08725145520125156,0.33888920356957775,0.9232077088764467,0.23851736919058875,True,4,3,4,False,False,False,False,False,False
35510,0.27410425281491274,0.025685764226630284,0.03327574209861875,0.1042824920731529,0.41125396868735387,0.8783702226023904,0.3777830476587656,True,3,5,2,False,False,False,False,False,False
35617,0.18194569494839277,0.08283455645491461,0.13696834375544298,0.07558367913834883,0.28931289881553224,0.961508142184378,0.11955584227420313,False,6,3,3,False,False,False,True,False,False
35986,0.11278692551785885,0.061179400291278704,0.09767653382667815,0.048269310470767636,0.1732543236485119,0.9782904204278219,0.06742991907838647,True,5,3,3,False,False,False,False,False,False
35988,0.31621256892449207,0.28911508688478404,0.5112503545804512,0.1090061431395389,0.43132473140652317,0.9980480191779478,0.006062620786501882,True,5,3,3,False,False,False,False,False,False
36066,0.21038800465989735,0.07845459282485034,0.12902119725846325,0.07994708577436598,0.30785298528846317,0.9374470508231765,0.19428983143276557,True,4,3,3,False,False,False,False,False,False
36074,0.17325330074599812,0.05766212944592507,0.09129468478900227,0.0621807573255652,0.23236397103332576,0.9368638540490266,0.1961012464156664,True,3,2,4,False,False,False,False,False,False
36128,0.20617346622222865,0.06500807750309472,0.10462340856396982,0.11113317058021302,0.44036245719510364,0.9763250005067975,0.07353453290761247,False,7,6,0,False,False,False,False,False,True
36182,0.10826305847165886,0.09828839757309205,0.16500828875959886,0.03728823817795559,0.12659581875608786,0.9893157718395174,0.03318506789928988,True,4,6,0,False,False,False,False,False,False
36362,0.2582778599643443,0.17201475412122907,0.29877975484092983,0.1052806843723732,0.4154952812873298,0.9805027041699244,0.06055854376477332,True,6,5,1,False,False,False,False,False,False
36374,0.12283102149633414,0.05137750669155708,0.07989166368526725,0.037780578031894295,0.12868776759962394,0.9485146902673324,0.15991363320411123,True,5,4,2,False,False,False,False,False,False
36377,0.15320993066710684,0.11261226329573244,0.19099797016232303,0.05793938127622685,0.21434239173107475,0.9825210858748163,0.054289430107922754,True,5,0,6,False,False,False,False,False,False
36477,0.16035823723408207,0.10440532726918983,0.17610704219968198,0.07638716301278892,0.2927268965824977,0.9960589231240264,0.012240772920066534,True,2,3,3,False,False,False,False,False,False
36636,0.17017693904338294,0.05746494983441431,0.09093691577737452,0.09514791090583233,0.37244119260130115,0.9848187994922795,0.04715270875147315,True,5,5,2,False,False,False,False,False,False
36650,0.18947410632664977,0.07511103174664002,0.12295453279400352,0.07875870063137905,0.3028035445298922,0.9540682434850305,0.14266424165605363,True,5,5,2,False,False,False,False,False,False
36715,0.19850203358291255,0.08646513098881965,0.14355577463982314,0.07436960511608395,0.2841543061756595,0.945976904858449,0.167796019933255,True,3,3,4,False,False,False,False,False,False
36732,0.17554011330788696,0.051094745672687625,0.07937861302311876,0.08662971033391004,0.3362474136640798,0.9642645818537712,0.11099431323646225,True,3,2,5,False,False,False,False,False,False
36804,0.1797721286545549,0.03976472711090767,0.058821063936200055,0.09784188539232727,0.3838878727074387,0.9688965257790458,0.09660744932002596,True,5,1,6,False,False,False,False,False,False
36838,0.20363294493124773,0.12136662933488802,0.20688217269857395,0.07434360095080762,0.28404381464619716,0.961373884670211,0.11997284744897208,True,3,2,5,False,False,False,False,False,False
36951,0.19846359653508447,0.03639897194506477,0.05271412980726818,0.09596789486212894,0.37592529910897055,0.9463132396613947,0.16675136068901464,True,3,2,4,False,False,False,False,False,False
36972,0.23534498028986658,0.07454460416115583,0.12192678841483219,0.11545536014434343,0.45872741259713384,0.9596327787185365,0.12538073985763365,True,4,3,3,False,False,False,False,False,False
37068,0.19308412792398902,0.14116648405588755,0.24280766418133998,0.06164384772711945,0.2300826456346879,0.9657559612621303,0.10636207395593922,True,4,5,1,False,False,False,False,False,False
37100,0.24804582336060688,0.06997786212728314,0.11364074519109683,0.13072433213052836,0.5236051754533199,0.9655854932050055,0.10689154943740398,True,3,3,3,False,False,False,False,False,False
37153,0.191521763586275,0.10925121339120909,0.18489957341044982,0.08424765901437672,0.32612609306962365,0.979542926009953,0.0635396242787516,True,6,5,1,False,False,False,False,False,False
37194,0.055145647388082385,0.04915222298243152,0.07585403754783202,0.019511125198952005,0.05106098110212262,0.9875975366431909,0.03852192351429251,True,5,0,6,False,False,False,False,False,False
37221,0.2943853146342596,0.21508803148834504,0.37693329086389654,0.10716820774646628,0.42351535585166306,0.9733717696964079,0.08270729718721925,True,4,2,4,False,False,False,False,False,False
37296,0.30419145037771383,0.10589035621539783,0.17880152635173355,0.1257996952071816,0.5026804251325526,0.9255982258622152,0.2310923996488553,True,5,2,4,False,False,False,False,False,False
37456,0.1999562658518695,0.02393143376498455,0.030092628639156495,0.06767056453858251,0.2556901262463008,0.8988778854974382,0.3140860426701513,True,6,2,5,False,False,False,False,False,False
37479,0.21283904548817292,0.06157091838045129,0.09838691680554926,0.12047037337360775,0.480036171255099,0.980652251456793,0.06009404840387056,True,3,4,3,False,False,False,False,False,False
37606,0.2251002759076748,0.07633251601496886,0.12517083302936025,0.12460953301657171,0.4976234337101668,0.9830950921251297,0.052506560983497375,True,3,4,3,False,False,False,False,False,False
37635,0.16668948059284724,0.03337077438715308,0.04721967102926975,0.11132591202986114,0.44118141436354574,0.9962435382874364,0.011667356385726246,True,6,3,4,False,False,False,False,False,False
37673,0.24191298750358356,0.1383160182473324,0.2376356875900898,0.10693178333472722,0.42251079006084896,0.9788819942632493,0.06559248485981195,True,5,3,4,False,False,False,False,False,False
38071,0.21144848276635173,0.13886906574699126,0.23863915471237565,0.09900747693695673,0.38884046361454533,0.9977894207836262,0.006865829972134141,True,2,1,6,False,False,False,False,False,False
38162,0.27783594922032767,0.024565096086531867,0.031242365879983518,0.14486773564528815,0.5837004051806489,0.9296314785732652,0.21856507660035063,True,6,4,1,False,False,False,False,False,True
38175,0.12195869330105158,0.032659252197055726,0.04592866234560346,0.05894802197862297,0.21862809952832263,0.9673795091608968,0.10131931802922867,True,3,0,5,False,False,False,False,False,False
38295,0.1492714461818274,0.05791148405730216,0.09174712179389176,0.05660413708104271,0.20866894781300124,0.9525440927708242,0.1473982689385892,True,3,2,3,False,False,False,False,False,False
38306,0.13385641148907204,0.027303687281359675,0.036211353583727526,0.0737258219304481,0.28141887559878287,0.9729752133048968,0.08393900528470577,True,5,1,4,False,False,False,False,False,False
38320,0.3199257641199443,0.21928123920055226,0.38454158143335204,0.11852465810194779,0.47176883969573613,0.9666880905123474,0.1034668712307446,True,5,3,2,False,False,False,False,False,False
38520,0.14709076376175712,0.052443852209821624,0.08182647519645822,0.07097022017311855,0.2697103416189006,0.9711090025458038,0.08973547446991248,True,4,1,4,False,False,False,False,False,False
38530,0.2841517661355896,0.08131163009764872,0.13420509732521493,0.10570032170373866,0.41727831758437484,0.9031000738957684,0.3009718834971792,True,6,4,1,False,False,False,False,False,False
38540,0.1674149788746451,0.05055324613993421,0.07839609890238523,0.08408488057822015,0.32543444855101283,0.9683147698027242,0.09841438917053724,True,5,2,3,False,False,False,False,False,False
38580,0.20705650675082254,0.0694426891203129,0.11266971012166653,0.09484931597153554,0.37117246466369713,0.9557864917444017,0.137327345467104,True,4,2,3,False,False,False,False,False,False
38602,0.1223751907108823,0.07069201543586331,0.11493652786053103,0.04517354580491637,0.16010043967836773,0.9703513970769685,0.09208860459374812,True,4,5,0,False,False,False,False,False,False
38622,0.10902100587156034,0.05235722508950798,0.08166929617081094,0.046057239365597864,0.1638552478815202,0.9737480800250784,0.08153847356234989,True,2,3,2,False,False,False,False,False,False
38674,0.4551499730959538,0.19403194294148157,0.3387284484339959,0.20188706854479743,0.8259751805498966,0.9353683521143433,0.20074629030396862,False,6,3,2,False,True,False,False,False,False
38735,0.14864881341460437,0.12238787186543526,0.20873514790217992,0.05093826114957939,0.18459467775823674,0.983059659656562,0.052616614583396504,True,3,2,3,False,False,False,False,False,False
38875,0.18249445057240096,0.03497516837114024,0.050130734934481176,0.08428714309901876,0.32629386068897076,0.9449264458406836,0.17105875609375099,True,2,3,2,False,False,False,False,False,False
38928,0.19689838651452707,0.02726863606381068,0.036147755530344765,0.10610740731365684,0.41900802169846535,0.9563621380499597,0.13553938231477114,False,7,3,2,False,False,False,False,False,True
